sheet_row,clean_name,current_category,suggested_category,current_is_universal,suggested_is_universal,suggested_model_slugs,price_min,shopee_link,original_link
12,กล่องท้ายอลูมิเนียม ทน ถึก จุเยอะ (เลือกไซส์ได้),,top_box,TRUE,TRUE,,659.0,https://s.shopee.co.th/5q5bp2R3or,https://shopee.co.th/%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%9A%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%AD%E0%B8%A5%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B8%94%E0%B9%8C-47-57L-65L-%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%9B%E0%B8%B4%E0%B9%8A%E0%B8%9A%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%A1%E0%B8%AD%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-i.1108026647.26973181512
13,แร็คท้ายอลูมิเนียม PCX (2010-2022) ติดกล่องได้เป๊ะ,,rear_rack,TRUE,FALSE,honda-pcx160,277.0,https://s.shopee.co.th/8V6Mzxojx7,https://shopee.co.th/%E0%B8%95%E0%B8%B0%E0%B9%80%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%AD%E0%B8%A5%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%97%E0%B9%89-PCX-%E0%B8%9B%E0%B8%B5-%E0%B9%83%E0%B8%AA%E0%B9%88-PCX-2010-2022-150-160-cc.%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B5%E0%B8%94%E0%B8%B3-i.602979525.17185490457
14,แร็คท้าย Zontes 368G(ปี24-26) 368K เหล็กหนา แรคท้าย แร๊คท้าย RACK ประกันจากโรงงาน 1 ปี 🇹🇭🇹🇭,,rear_rack,TRUE,FALSE,"zontes-368g,zontes-368k",429.0,https://s.shopee.co.th/30lQRsHWXH,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-Zontes-368G(%E0%B8%9B%E0%B8%B524-26)-368K-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%AB%E0%B8%99%E0%B8%B2-%E0%B9%81%E0%B8%A3%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-%E0%B9%81%E0%B8%A3%E0%B9%8A%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-RACK-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%87%E0%B8%B2%E0%B8%99-1-%E0%B8%9B%E0%B8%B5-%F0%9F%87%B9%F0%9F%87%AD%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87%F0%9F%87%B9%F0%9F%87%AD-i.67278265.29369722620
15,แร็คท้ายอลูมิเนียม PCX (2010-2022) ติดกล่องได้เป๊ะ,,rear_rack,TRUE,FALSE,honda-pcx160,307.0,https://s.shopee.co.th/4fteQxPtnu,https://shopee.co.th/%E3%80%90%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%AF%E3%80%91%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-PCX-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B8%AA%E0%B8%B5%E0%B8%94%E0%B8%B3-PCX125-PCX150-PCX160-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84-PCX-i.899907724.40365148180
16,แร็คท้าย ADV150/ADV160 แท้ 100% ตะแกรงท้าย Honda X-ADV 160 เหล็กท้าย​ ตะแกรงเหล็ก​ ตะแกรงบรรทุก แข็งแรง รับน้ำหนักได้มาก,,rear_rack,TRUE,FALSE,"honda-adv160,honda-xadv",936.0,https://s.shopee.co.th/4LGo2MgiHM,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-ADV150-ADV160-%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-Honda-X-ADV-160-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2%E2%80%8B-%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E2%80%8B-%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%97%E0%B8%B8%E0%B8%81-%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%81-i.1410177133.28720677277
17,แร็คท้าย Zontes368G เหล็กมีความหนา5มิล ประกันจากโรงงาน,,rear_rack,TRUE,FALSE,zontes-368g,750.0,https://s.shopee.co.th/9KfTzZaGdZ,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-Zontes368G-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%99%E0%B8%B25%E0%B8%A1%E0%B8%B4%E0%B8%A5-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%87%E0%B8%B2%E0%B8%99-i.1625398236.44271309464
18,แร็คท้าย Click160 ตะแกรงท้าย อลูมิเนียม ใส่ได้ทั้ง แร็คท้าย Click150/160 แร็คหลัง เเร็คมอเตอร์ไซค์ ตะแกรงหลัง,,rear_rack,TRUE,FALSE,honda-click-160,539.0,https://s.shopee.co.th/7fXG0WtGnW,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-Click160-%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-%E0%B8%AD%E0%B8%A5%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B1%E0%B9%89%E0%B8%87-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-Click150-160-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B9%80%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-i.1443151134.25890559330
19,แร็คท้าย Zontes368G 2024-2026(junjao)งานไทยเหล็กหนา แถมฟรีน้ำยากันคลาย (รับประกัน1ปี),,rear_rack,TRUE,FALSE,zontes-368g,1080.0,https://s.shopee.co.th/3g17FCQefh,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-Zontes368G-2024-2026(junjao)%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%AB%E0%B8%99%E0%B8%B2-%E0%B9%81%E0%B8%96%E0%B8%A1%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A2%E0%B8%B2%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%84%E0%B8%A5%E0%B8%B2%E0%B8%A2-(%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%991%E0%B8%9B%E0%B8%B5)-i.1313667009.26624859005
20,VESPA l REAR RACK l ตะแกรงหลัง สีดำ รุ่น PRIMAVERA/SPRINT 2014 - 2024,,rear_rack,TRUE,TRUE,,,https://s.shopee.co.th/1gG2rYNhPr,https://shopee.co.th/VESPA-l-REAR-RACK-l-%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B8%AA%E0%B8%B5%E0%B8%94%E0%B8%B3-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-PRIMAVERA-SPRINT-2014-2024-i.1357815060.26411654989
21,แร็คท้าย FORZA350 แร็คหลังสำหรับFORZA 350 มีตะแกรงหลังและมือจับหลัง ทั้งชุด งาน CNC แร็คแข็งแรงดี,,rear_rack,TRUE,FALSE,honda-forza-350,,https://s.shopee.co.th/6L1sQ9wOYY,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-FORZA350-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9AFORZA-350-%E0%B8%A1%E0%B8%B5%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B8%97%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%8A%E0%B8%B8%E0%B8%94-%E0%B8%87%E0%B8%B2%E0%B8%99-CNC-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87%E0%B8%94%E0%B8%B5-i.401650408.15726196793
22,แร็คท้าย V2 XMAX 2017-2025 อลูมีเนียม แข็งแรง แร็คหลัง Xmax300,,rear_rack,TRUE,FALSE,yamaha-xmax-300-standard,,https://s.shopee.co.th/6py916kx8N,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-V2-XMAX-2017-2025-%E0%B8%AD%E0%B8%A5%E0%B8%B9%E0%B8%A1%E0%B8%B5%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87-%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-Xmax300-i.33361.22488464359
23,แคสบาร์ กันล้ม Crash Bar SSS HONDA ADV 160 V.2 (2021-2026) ตัวใหญ่ ตรงรุ่น พร้อมน็อตและบูทรอง ติดตั้งง่าย,,crashbar,TRUE,FALSE,honda-adv160,,https://s.shopee.co.th/4LGo2YSn7G,https://shopee.co.th/%E0%B9%81%E0%B8%84%E0%B8%AA%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1-Crash-Bar-SSS-HONDA-ADV-160-V.2-(2021-2026)-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-%E0%B8%95%E0%B8%A3%E0%B8%87%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%95%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9A%E0%B8%B9%E0%B8%97%E0%B8%A3%E0%B8%AD%E0%B8%87-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B8%A2-i.57216842.22918851515
24,แคชบาร์ 𝗔𝗗𝗩𝟭𝟲𝟬 ปี22-26 *กันล้ม HONDA ADV-160 Crash Bar For ADV160 งาน SSS KING แท้ 100%,,crashbar,TRUE,FALSE,honda-adv160,,https://s.shopee.co.th/4AxNqHPjLq,https://shopee.co.th/%F0%9F%94%A5SALE%F0%9F%94%A5%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%F0%9D%97%94%F0%9D%97%97%F0%9D%97%A9%F0%9D%9F%AD%F0%9D%9F%B2%F0%9D%9F%AC-%E0%B8%9B%E0%B8%B522-26-*%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1-HONDA-ADV-160-Crash-Bar-For-ADV160-%E0%B8%87%E0%B8%B2%E0%B8%99-SSS-KING-%E0%B9%81%E0%B8%97%E0%B9%89-100--i.188523311.13799624012
25,DINOCO CRASHBAR แคชบาร์ กันล้ม Stainless (สแตนเลส) HONDA Forza350 ใหม่ 2023-2024+,,crashbar,TRUE,FALSE,honda-forza-350,,https://s.shopee.co.th/5Apv29B4wk,https://shopee.co.th/DINOCO-CRASHBAR-%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1-Stainless-(%E0%B8%AA%E0%B9%81%E0%B8%95%E0%B8%99%E0%B9%80%E0%B8%A5%E0%B8%AA)-HONDA-Forza350-%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-2023-2024--i.1088407015.23088105524
26,[SRC]แคชบาร์ สำหรับ HONDA X-ADV 750 ปี 2025-2026 / CRASH BAR FOR HONDA X-ADV 750 2025-2026,,crashbar,TRUE,FALSE,honda-xadv,,https://s.shopee.co.th/5VSlQn1meE,https://shopee.co.th/-SRC-%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-HONDA-X-ADV-750-%E0%B8%9B%E0%B8%B5-2025-2026-CRASH-BAR-FOR-HONDA-X-ADV-750-2025-2026-i.250342996.40451895245
27,[SRC]แคชบาร์ สำหรับ HONDA X-ADV 750 2021-2024 / CRASH BAR FOR HONDA X-ADV 750 / 2021-2024,,crashbar,TRUE,FALSE,honda-xadv,,https://s.shopee.co.th/9pbkamjW5v,https://shopee.co.th/-SRC-%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-HONDA-X-ADV-750-2021-2024-CRASH-BAR-FOR-HONDA-X-ADV-750-2021-2024-i.250342996.8269736043
28,"แคชบาร์ 𝗙𝗢𝗥𝗭𝗔𝟯𝟱𝟬 ปี22-25 *งาน𝗦𝗦𝗦 𝗞𝗶𝗻𝗴*กันล้ม Crash Bar-Forza350 ,สีพาวเดอร์โค้ด แข็งแรง หนาๆ *มีรับประกันสินค้า",,crashbar,TRUE,FALSE,honda-forza-350,,https://s.shopee.co.th/2g8a3e5JiT,https://shopee.co.th/%F0%9F%94%A5SALE%F0%9F%94%A5%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%F0%9D%97%99%F0%9D%97%A2%F0%9D%97%A5%F0%9D%97%AD%F0%9D%97%94%F0%9D%9F%AF%F0%9D%9F%B1%F0%9D%9F%AC-%E0%B8%9B%E0%B8%B522-25-*%E0%B8%87%E0%B8%B2%E0%B8%99%F0%9D%97%A6%F0%9D%97%A6%F0%9D%97%A6-%F0%9D%97%9E%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%B4*%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1-Crash-Bar-Forza350-%E0%B8%AA%E0%B8%B5%E0%B8%9E%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%84%E0%B9%89%E0%B8%94-%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87-%E0%B8%AB%E0%B8%99%E0%B8%B2%E0%B9%86-*%E0%B8%A1%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2-i.188523311.18885134603
29,HONDA แคชบาร์รถมอเตอร์ไซค์ กันล้มมอเตอร์ไซค์ เหล็กหนา แข็งแรง,,crashbar,TRUE,TRUE,,,https://s.shopee.co.th/4LGo2ju2Vl,https://shopee.co.th/HONDA-%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%AB%E0%B8%99%E0%B8%B2-%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87-i.168858415.25680923354
30,(สินค้า) แคชบาร์ Forza 350 (มีด้านหน้า) [[ รถปี2023-2026 ]] ( ไม่รวมประกับ ),,accessory,TRUE,FALSE,honda-forza-350,,https://s.shopee.co.th/8V6N0QVX4V,https://shopee.co.th/(%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87)-%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-Forza-350-(%E0%B8%A1%E0%B8%B5%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2)-%E0%B8%A3%E0%B8%96%E0%B8%9B%E0%B8%B52023-2026-(-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%9A-)-i.18801833.28808120757
31,Motowolf ไฟสปอร์ตไลท์มอเตอร์ไซค์ ไฟปู การปรับเปลี่ยนเสริม ไฟ LED กระพริบ อุปกรณ์เสริม,,light,TRUE,TRUE,,,https://s.shopee.co.th/902dbQhcwJ,https://shopee.co.th/Motowolf-%E0%B9%84%E0%B8%9F%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B9%84%E0%B8%A5%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B9%84%E0%B8%9F%E0%B8%9B%E0%B8%B9-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1-%E0%B9%84%E0%B8%9F-LED-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%9A-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1-i.1291122998.28121007290
32,ไฟหน้า LED H4/H2 รถมอเตอร์ไซค์มาใหม่ 8ชิป 6000K แสงสีขาว ความสว่าง 2500LM 25W 12V,,light,TRUE,TRUE,,,https://s.shopee.co.th/7fXG10d5zd,https://shopee.co.th/%E0%B9%84%E0%B8%9F%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2-LED-H4-H2-%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E0%B8%A1%E0%B8%B2%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-8%E0%B8%8A%E0%B8%B4%E0%B8%9B-6000K-%E0%B9%81%E0%B8%AA%E0%B8%87%E0%B8%AA%E0%B8%B5%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87-2500LM-25W-12V-i.265140715.10949724704
33,ไฟหน้ารถมอเตอร์ไซค์​ LED T19/H4 สีขาว AC/DC ใส่ได้กับมอเตอร์ไซค์ได้ทุกรุ่น,,light,TRUE,TRUE,,,https://s.shopee.co.th/7fXG12PMb1,https://shopee.co.th/%E0%B9%84%E0%B8%9F%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E2%80%8B-LED-T19-H4-%E0%B8%AA%E0%B8%B5%E0%B8%82%E0%B8%B2%E0%B8%A7-AC-DC-%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-i.297372084.12064347976
